,comment,currency,amount,text_length,text_wordcount,tokenized_comment,token_lem,token_pstem,cleaned_lem,cleaned_pstem,cluster,x0,x1,cluster1,x0_1,x1_1
655,"May it be the smallest gesture, multiplied by next.",SGD,5000,51.0,9.0,"['may', 'it', 'be', 'the', 'smallest', 'gesture', 'multiplied', 'by', 'next']","['may', 'it', 'be', 'the', 'smallest', 'gesture', 'multiplied', 'by', 'next']","['may', 'it', 'be', 'the', 'smallest', 'gestur', 'multipli', 'by', 'next']",may it be the smallest gesture multiplied by next,may it be the smallest gestur multipli by next,0,-0.060114170232155165,-0.002808642637390217,0,-0.13895557304528713,-0.06027627746779324
656,I hope Kelly recover soon.,MYR,20000,26.0,5.0,"['i', 'hope', 'kelly', 'recover', 'soon']","['i', 'hope', 'kelly', 'recover', 'soon']","['i', 'hope', 'kelli', 'recov', 'soon']",i hope kelly recover soon,i hope kelli recov soon,0,-0.07241550981006976,0.13753440679854534,0,-0.10743990099987072,-0.15481236221400424
657,The patient's wife is our Ex-colleague. It's our small token of donation and wish her husband speedy recovery.,SGD,118000,110.0,18.0,"['the', 'patient', 's', 'wife', 'is', 'our', 'ex', 'colleague', 'it', 's', 'our', 'small', 'token', 'of', 'donation', 'and', 'wish', 'her', 'husband', 'speedy', 'recovery']","['the', 'patient', 's', 'wife', 'is', 'our', 'ex', 'colleague', 'it', 's', 'our', 'small', 'token', 'of', 'donation', 'and', 'wish', 'her', 'husband', 'speedy', 'recovery']","['the', 'patient', 's', 'wife', 'is', 'our', 'ex', 'colleagu', 'it', 's', 'our', 'small', 'token', 'of', 'donat', 'and', 'wish', 'her', 'husband', 'speedi', 'recoveri']",the patient s wife is our ex colleague it s our small token of donation and wish her husband speedy recovery,the patient s wife is our ex colleagu it s our small token of donat and wish her husband speedi recoveri,3,-0.09232993738204258,0.5569527697961841,0,-0.33100098563281055,1.2358901680036274
659,Ramadhan,SGD,5000,8.0,1.0,['ramadhan'],['ramadhan'],['ramadhan'],ramadhan,ramadhan,0,-0.0373134052579872,-0.01937314478888191,0,-0.11088799687211005,-0.21522336475909576
660,Thank you for being such a welcoming community.,SGD,5000,47.0,8.0,"['thank', 'you', 'for', 'being', 'such', 'a', 'welcoming', 'community']","['thank', 'you', 'for', 'being', 'such', 'a', 'welcoming', 'community']","['thank', 'you', 'for', 'be', 'such', 'a', 'welcom', 'commun']",thank you for being such a welcoming community,thank you for be such a welcom commun,0,-0.052703800489421915,-0.0357261673390329,0,-0.13476645187794986,-0.22667739736530215
661,I donated because I feel India need our help .. if we can afford it why not helping ..,SGD,5000,86.0,19.0,"['i', 'donated', 'because', 'i', 'feel', 'india', 'need', 'our', 'help', 'if', 'we', 'can', 'afford', 'it', 'why', 'not', 'helping']","['i', 'donated', 'because', 'i', 'feel', 'india', 'need', 'our', 'help', 'if', 'we', 'can', 'afford', 'it', 'why', 'not', 'helping']","['i', 'donat', 'becaus', 'i', 'feel', 'india', 'need', 'our', 'help', 'if', 'we', 'can', 'afford', 'it', 'whi', 'not', 'help']",i donated because i feel india need our help if we can afford it why not helping,i donat becaus i feel india need our help if we can afford it whi not help,2,-0.09618322396780671,-0.16111112232046346,0,-0.18819883130835338,-0.3277280821493667
662,"what i have is better when shared with others who needs it more than i do. apart from that, i feel complete sharing/donating part of what i have. have a blessed day everyone <3",SGD,1000,176.0,34.0,"['what', 'i', 'have', 'is', 'better', 'when', 'shared', 'with', 'others', 'who', 'needs', 'it', 'more', 'than', 'i', 'do', 'apart', 'from', 'that', 'i', 'feel', 'complete', 'sharing', 'donating', 'part', 'of', 'what', 'i', 'have', 'have', 'a', 'blessed', 'day', 'everyone']","['what', 'i', 'have', 'is', 'better', 'when', 'shared', 'with', 'others', 'who', 'need', 'it', 'more', 'than', 'i', 'do', 'apart', 'from', 'that', 'i', 'feel', 'complete', 'sharing', 'donating', 'part', 'of', 'what', 'i', 'have', 'have', 'a', 'blessed', 'day', 'everyone']","['what', 'i', 'have', 'is', 'better', 'when', 'share', 'with', 'other', 'who', 'need', 'it', 'more', 'than', 'i', 'do', 'apart', 'from', 'that', 'i', 'feel', 'complet', 'share', 'donat', 'part', 'of', 'what', 'i', 'have', 'have', 'a', 'bless', 'day', 'everyon']",what i have is better when shared with others who need it more than i do apart from that i feel complete sharing donating part of what i have have a blessed day everyone,what i have is better when share with other who need it more than i do apart from that i feel complet share donat part of what i have have a bless day everyon,2,-0.08948492918437545,-0.14206023543013688,0,-0.2145557233608279,-0.3615269447386702
663,Charity will not decrease wealth❤️,SGD,35000,34.0,5.0,"['charity', 'will', 'not', 'decrease', 'wealth']","['charity', 'will', 'not', 'decrease', 'wealth']","['chariti', 'will', 'not', 'decreas', 'wealth']",charity will not decrease wealth,chariti will not decreas wealth,0,-0.0373134052579872,-0.01937314478888191,0,-0.11088799687211005,-0.21522336475909576
667,Speedy recovery !,MYR,5000,17.0,3.0,"['speedy', 'recovery']","['speedy', 'recovery']","['speedi', 'recoveri']",speedy recovery,speedi recoveri,3,-0.12449112076869782,0.858137712979561,0,-0.3111589815015086,1.0578809944858838
668,My heart breaks for all those losing their loved ones! Stay strong India! ❤️,SGD,75000,76.0,14.0,"['my', 'heart', 'breaks', 'for', 'all', 'those', 'losing', 'their', 'loved', 'ones', 'stay', 'strong', 'india']","['my', 'heart', 'break', 'for', 'all', 'those', 'losing', 'their', 'loved', 'one', 'stay', 'strong', 'india']","['my', 'heart', 'break', 'for', 'all', 'those', 'lose', 'their', 'love', 'one', 'stay', 'strong', 'india']",my heart break for all those losing their loved one stay strong india,my heart break for all those lose their love one stay strong india,0,-0.03180349985519911,-0.029738306677677812,0,0.18937125183967038,0.00012237550433312678
670,"I donated because I'm a teacher in the SPED sector and I believe that everyone should be given equal chances in education, regardless of abilities.",SGD,100,147.0,25.0,"['i', 'donated', 'because', 'i', 'm', 'a', 'teacher', 'in', 'the', 'sped', 'sector', 'and', 'i', 'believe', 'that', 'everyone', 'should', 'be', 'given', 'equal', 'chances', 'in', 'education', 'regardless', 'of', 'abilities']","['i', 'donated', 'because', 'i', 'm', 'a', 'teacher', 'in', 'the', 'sped', 'sector', 'and', 'i', 'believe', 'that', 'everyone', 'should', 'be', 'given', 'equal', 'chance', 'in', 'education', 'regardless', 'of', 'ability']","['i', 'donat', 'becaus', 'i', 'm', 'a', 'teacher', 'in', 'the', 'sped', 'sector', 'and', 'i', 'believ', 'that', 'everyon', 'should', 'be', 'given', 'equal', 'chanc', 'in', 'educ', 'regardless', 'of', 'abil']",i donated because i m a teacher in the sped sector and i believe that everyone should be given equal chance in education regardless of ability,i donat becaus i m a teacher in the sped sector and i believ that everyon should be given equal chanc in educ regardless of abil,0,-0.056789362425955545,-0.05580532710280446,0,-0.15575532835050943,-0.2573737916319473
671,I wanted to help,USD,236,16.0,4.0,"['i', 'wanted', 'to', 'help']","['i', 'wanted', 'to', 'help']","['i', 'want', 'to', 'help']",i wanted to help,i want to help,0,-0.04380474201311954,-0.023423725905389086,0,-0.11518053886601279,-0.21908848905105727
672,To the people that contribute to our country,SGD,1000,44.0,8.0,"['to', 'the', 'people', 'that', 'contribute', 'to', 'our', 'country']","['to', 'the', 'people', 'that', 'contribute', 'to', 'our', 'country']","['to', 'the', 'peopl', 'that', 'contribut', 'to', 'our', 'countri']",to the people that contribute to our country,to the peopl that contribut to our countri,2,-0.06953927911266247,-0.09239139837167672,0,-0.15666370970705246,-0.2622711435834645
674,Children are our future,SGD,5000,23.0,4.0,"['children', 'are', 'our', 'future']","['child', 'are', 'our', 'future']","['children', 'are', 'our', 'futur']",child are our future,children are our futur,0,-0.056188733160432526,-0.01017290328123523,0,-0.11671120641188039,-0.13874920081726277
675,Everyone should get an opportunity for a sound Islamic education. It is heartening to see programmes like this and it should definitely be supported.,SGD,17500,149.0,24.0,"['everyone', 'should', 'get', 'an', 'opportunity', 'for', 'a', 'sound', 'islamic', 'education', 'it', 'is', 'heartening', 'to', 'see', 'programmes', 'like', 'this', 'and', 'it', 'should', 'definitely', 'be', 'supported']","['everyone', 'should', 'get', 'an', 'opportunity', 'for', 'a', 'sound', 'islamic', 'education', 'it', 'is', 'heartening', 'to', 'see', 'programme', 'like', 'this', 'and', 'it', 'should', 'definitely', 'be', 'supported']","['everyon', 'should', 'get', 'an', 'opportun', 'for', 'a', 'sound', 'islam', 'educ', 'it', 'is', 'hearten', 'to', 'see', 'programm', 'like', 'thi', 'and', 'it', 'should', 'definit', 'be', 'support']",everyone should get an opportunity for a sound islamic education it is heartening to see programme like this and it should definitely be supported,everyon should get an opportun for a sound islam educ it is hearten to see programm like thi and it should definit be support,0,0.14342590736635266,-0.04341517346819812,0,0.5723550600353905,-0.10650658483099308
676,"Aa an BTS army I wanted to help 
to make the current situation better even by a little bit.Thank you for giving me a chance to help by doing what I can.",USD,254,152.0,32.0,"['aa', 'an', 'bts', 'army', 'i', 'wanted', 'to', 'help', 'to', 'make', 'the', 'current', 'situation', 'better', 'even', 'by', 'a', 'little', 'bit', 'thank', 'you', 'for', 'giving', 'me', 'a', 'chance', 'to', 'help', 'by', 'doing', 'what', 'i', 'can']","['aa', 'an', 'bts', 'army', 'i', 'wanted', 'to', 'help', 'to', 'make', 'the', 'current', 'situation', 'better', 'even', 'by', 'a', 'little', 'bit', 'thank', 'you', 'for', 'giving', 'me', 'a', 'chance', 'to', 'help', 'by', 'doing', 'what', 'i', 'can']","['aa', 'an', 'bt', 'armi', 'i', 'want', 'to', 'help', 'to', 'make', 'the', 'current', 'situat', 'better', 'even', 'by', 'a', 'littl', 'bit', 'thank', 'you', 'for', 'give', 'me', 'a', 'chanc', 'to', 'help', 'by', 'do', 'what', 'i', 'can']",aa an bts army i wanted to help to make the current situation better even by a little bit thank you for giving me a chance to help by doing what i can,aa an bt armi i want to help to make the current situat better even by a littl bit thank you for give me a chanc to help by do what i can,0,-0.06814044522820815,-0.06506915711731708,0,-0.18325392229160228,-0.23975770641595576
677,I donated because everyone with critical illness deserves the support they need in order to fight the disease. May Allah make R's road to recovery easy for him and his family.,SGD,5000,175.0,31.0,"['i', 'donated', 'because', 'everyone', 'with', 'critical', 'illness', 'deserves', 'the', 'support', 'they', 'need', 'in', 'order', 'to', 'fight', 'the', 'disease', 'may', 'allah', 'make', 'r', 's', 'road', 'to', 'recovery', 'easy', 'for', 'him', 'and', 'his', 'family']","['i', 'donated', 'because', 'everyone', 'with', 'critical', 'illness', 'deserves', 'the', 'support', 'they', 'need', 'in', 'order', 'to', 'fight', 'the', 'disease', 'may', 'allah', 'make', 'r', 's', 'road', 'to', 'recovery', 'easy', 'for', 'him', 'and', 'his', 'family']","['i', 'donat', 'becaus', 'everyon', 'with', 'critic', 'ill', 'deserv', 'the', 'support', 'they', 'need', 'in', 'order', 'to', 'fight', 'the', 'diseas', 'may', 'allah', 'make', 'r', 's', 'road', 'to', 'recoveri', 'easi', 'for', 'him', 'and', 'hi', 'famili']",i donated because everyone with critical illness deserves the support they need in order to fight the disease may allah make r s road to recovery easy for him and his family,i donat becaus everyon with critic ill deserv the support they need in order to fight the diseas may allah make r s road to recoveri easi for him and hi famili,2,-0.1229522196956125,0.03166304023956328,0,-0.42138526232902784,0.5521101604198629
678,I donated because I would love to support our Malay/Muslim community.,SGD,5000,69.0,11.0,"['i', 'donated', 'because', 'i', 'would', 'love', 'to', 'support', 'our', 'malay', 'muslim', 'community']","['i', 'donated', 'because', 'i', 'would', 'love', 'to', 'support', 'our', 'malay', 'muslim', 'community']","['i', 'donat', 'becaus', 'i', 'would', 'love', 'to', 'support', 'our', 'malay', 'muslim', 'commun']",i donated because i would love to support our malay muslim community,i donat becaus i would love to support our malay muslim commun,0,-0.08583256028662943,-0.0643357641833922,0,-0.20973997389947607,-0.223522147751372
680,Arlun is a good person.. hope your baby recover soon..,SGD,5000,54.0,10.0,"['arlun', 'is', 'a', 'good', 'person', 'hope', 'your', 'baby', 'recover', 'soon']","['arlun', 'is', 'a', 'good', 'person', 'hope', 'your', 'baby', 'recover', 'soon']","['arlun', 'is', 'a', 'good', 'person', 'hope', 'your', 'babi', 'recov', 'soon']",arlun is a good person hope your baby recover soon,arlun is a good person hope your babi recov soon,0,-0.07668299305635717,0.04905517132425068,0,-0.13055811189768946,-0.12375399907761642
681,I donated because I would like to support patients and family who are suffering from cancer.,SGD,5000,92.0,16.0,"['i', 'donated', 'because', 'i', 'would', 'like', 'to', 'support', 'patients', 'and', 'family', 'who', 'are', 'suffering', 'from', 'cancer']","['i', 'donated', 'because', 'i', 'would', 'like', 'to', 'support', 'patient', 'and', 'family', 'who', 'are', 'suffering', 'from', 'cancer']","['i', 'donat', 'becaus', 'i', 'would', 'like', 'to', 'support', 'patient', 'and', 'famili', 'who', 'are', 'suffer', 'from', 'cancer']",i donated because i would like to support patient and family who are suffering from cancer,i donat becaus i would like to support patient and famili who are suffer from cancer,0,-0.08332054494135224,-0.04753769008726239,0,-0.2552724071148101,0.005196883978206671
682,I donated because of sympathy.,SGD,2000,30.0,5.0,"['i', 'donated', 'because', 'of', 'sympathy']","['i', 'donated', 'because', 'of', 'sympathy']","['i', 'donat', 'becaus', 'of', 'sympathi']",i donated because of sympathy,i donat becaus of sympathi,0,-0.0373134052579872,-0.01937314478888191,0,-0.11088799687211005,-0.21522336475909576
683,Digital literacy is an essential skill to have in our world today!,SGD,2000,66.0,12.0,"['digital', 'literacy', 'is', 'an', 'essential', 'skill', 'to', 'have', 'in', 'our', 'world', 'today']","['digital', 'literacy', 'is', 'an', 'essential', 'skill', 'to', 'have', 'in', 'our', 'world', 'today']","['digit', 'literaci', 'is', 'an', 'essenti', 'skill', 'to', 'have', 'in', 'our', 'world', 'today']",digital literacy is an essential skill to have in our world today,digit literaci is an essenti skill to have in our world today,0,-0.0607437547422176,-0.05365758564675955,0,-0.1241755181631069,-0.25182369211262895
685,It is my prayer for him to see the love of Christ through His people. My heart and prayers goes out to him and his family..,SGD,2000,123.0,26.0,"['it', 'is', 'my', 'prayer', 'for', 'him', 'to', 'see', 'the', 'love', 'of', 'christ', 'through', 'his', 'people', 'my', 'heart', 'and', 'prayers', 'goes', 'out', 'to', 'him', 'and', 'his', 'family']","['it', 'is', 'my', 'prayer', 'for', 'him', 'to', 'see', 'the', 'love', 'of', 'christ', 'through', 'his', 'people', 'my', 'heart', 'and', 'prayer', 'go', 'out', 'to', 'him', 'and', 'his', 'family']","['it', 'is', 'my', 'prayer', 'for', 'him', 'to', 'see', 'the', 'love', 'of', 'christ', 'through', 'hi', 'peopl', 'my', 'heart', 'and', 'prayer', 'goe', 'out', 'to', 'him', 'and', 'hi', 'famili']",it is my prayer for him to see the love of christ through his people my heart and prayer go out to him and his family,it is my prayer for him to see the love of christ through hi peopl my heart and prayer goe out to him and hi famili,0,-0.07885511969456137,-0.05248098467810359,0,-0.16845104533452648,0.2241408729242991
